"Id_Customer","Y","Customer_Type","BirthDate","Customer_Open_Date","P_Client","Educational_Level","Marital_Status","Number_Of_Dependant","Years_At_Residence","Net_Annual_Income","Years_At_Business","Prod_Sub_Category","Prod_Decision_Date","Source","Type_Of_Residence","Nb_Of_Products","Prod_Closed_Date","Prod_Category"
4408,0,"Non Existing Client","22/07/1988","25/10/2011","NP_Client","University","Single",0,17,"18",2,"C","26/10/2011","Sales","Owned",1,"31/07/2012","B"
9270,0,"Non Existing Client","11/12/1968","08/04/2012","NP_Client","University","Married",2,10,"36",3,"C","11/04/2012","Sales","Owned",1,"","B"
766,0,"Non Existing Client","10/06/1978","01/06/2011","NP_Client","University","Single",0,10,"36",10,"C","02/06/2011","Sales","Owned",1,"","B"
5629,0,"Non Existing Client","02/06/1976","08/12/2011","NP_Client","University","Married",2,1,"36",1,"C","11/12/2011","Sales","Owned",1,"","B"
4259,0,"Non Existing Client","21/01/1966","23/10/2011","NP_Client","University","Married",2,14,"28",2,"C","23/10/2011","Sales","Owned",1,"","B"
4170,0,"Non Existing Client","21/04/1977","10/10/2011","NP_Client","University","Married",0,2,"18",0,"C","16/10/2011","Sales","Owned",1,"20/09/2012","A"
6882,0,"Existing Client","03/02/1951","28/03/2001","NP_Client","University","Married",5,10,"36",1,"C","24/01/2012","Sales","Owned",1,"","B"
6445,0,"Non Existing Client","04/10/1985","03/01/2012","NP_Client","University","Single",0,2,"18",2,"C","09/01/2012","Sales","Owned",1,"","B"
4023,0,"Non Existing Client","14/11/1981","02/10/2011","NP_Client","University","Single",0,15,"100",1,"G","05/10/2011","Sales","Owned",1,"02/10/2012","C"
2527,0,"Non Existing Client","01/10/1987","17/08/2011","NP_Client","University","Single",0,10,"36",2,"C","18/08/2011","Sales","Owned",3,"10/03/2013","B"
7622,0,"Non Existing Client","15/05/1967","21/02/2012","NP_Client","University","Married",3,40,"25",1,"C","22/02/2012","Sales","Old rent",1,"","D"
4484,0,"Existing Client","21/09/1955","20/11/1996","NP_Client","University","Married",2,1,"36",1,"C","24/10/2011","Sales","Owned",1,"","B"
7439,0,"Non Existing Client","06/08/1979","13/02/2012","NP_Client","University","Married",2,10,"36",3,"C","14/02/2012","Sales","Owned",1,"","B"
5895,0,"Non Existing Client","26/05/1988","25/12/2011","NP_Client","University","Single",0,23,"30",23,"C","26/12/2011","Branch","Owned",1,"","D"
8802,0,"Non Existing Client","23/12/1957","27/02/2012","NP_Client","University","Married",5,1,"36",1,"C","28/02/2012","Sales","Owned",1,"","B"
2775,0,"Existing Client","06/09/1960","15/07/2007","NP_Client","University","Married",0,15,"100",1,"G","24/08/2011","Sales","Owned",1,"","C"
5352,0,"Existing Client","27/01/1968","22/11/2011","NP_Client","University","Married",3,10,"36",3,"G","04/12/2011","Sales","Owned",1,"05/03/2013","C"
4032,0,"Non Existing Client","03/09/1975","06/09/2011","NP_Client","University","Married",0,11,"49,96",3,"C","09/10/2011","Branch","Owned",1,"","K"
4960,0,"Non Existing Client","14/04/1958","15/11/2011","NP_Client","University","Married",0,1,"36",1,"C","16/11/2011","Sales","Owned",1,"","B"
1126,0,"Existing Client","31/07/1970","30/06/2011","NP_Client","University","Married",1,20,"18",2,"G","28/08/2011","Sales","Owned",1,"","B"
8262,1,"Non Existing Client","27/11/1968","04/03/2012","NP_Client","University","Married",0,10,"36",10,"C","15/03/2012","Sales","Owned",1,"29/11/2012","B"
1368,0,"Existing Client","17/01/1974","28/06/2011","NP_Client","Diploma","Married",0,37,"43,5",2,"C","07/07/2011","Sales","Owned",1,"","L"
6315,0,"Non Existing Client","29/02/1952","20/12/2011","NP_Client","University","Married",2,1,"36",1,"C","03/01/2012","Sales","Owned",1,"","B"
4105,0,"Non Existing Client","25/11/1954","10/10/2011","NP_Client","University","Married",4,1,"20",1,"C","11/10/2011","Sales","Owned",1,"","B"
7078,0,"Existing Client","01/07/1950","31/10/2010","NP_Client","University","Married",2,10,"1000",10,"P","22/02/2012","Branch","Owned",1,"","E"
4916,0,"Non Existing Client","24/01/1968","13/11/2011","NP_Client","University","Married",0,15,"30",1,"C","14/11/2011","Sales","Owned",1,"","B"
6052,0,"Existing Client","26/11/1964","29/10/2009","NP_Client","Master/PhD","Married",3,17,"36",10,"C","09/01/2012","Sales","Owned",1,"","D"
6740,0,"Non Existing Client","15/07/1987","18/01/2012","NP_Client","University","Single",0,24,"50",3,"C","19/01/2012","Branch","Owned",1,"","D"
9008,0,"Non Existing Client","05/09/1960","05/04/2012","NP_Client","University","Married",0,10,"36",25,"C","10/04/2012","Sales","Owned",1,"","A"
8095,0,"Existing Client","02/03/1981","22/02/2012","NP_Client","University","Married",0,1,"42",1,"C","22/03/2012","Sales","Owned",1,"","L"
2034,0,"Existing Client","07/12/1969","02/08/2010","NP_Client","Master/PhD","Married",3,9,"18",12,"C","10/08/2011","Sales","Owned",1,"","C"
7042,0,"Existing Client","26/01/1971","16/11/2009","NP_Client","University","Married",3,10,"36",1,"C","21/02/2012","Sales","Owned",1,"","B"
8004,0,"Existing Client","21/11/1964","13/04/2011","NP_Client","University","Married",0,15,"120",10,"C","13/03/2012","Sales","Owned",1,"","L"
9592,0,"Existing Client","18/05/1971","22/10/1998","NP_Client","University","Married",0,10,"50",1,"C","28/03/2012","Sales","Owned",1,"","D"
7639,0,"Non Existing Client","27/07/1984","21/02/2012","NP_Client","University","Single",1,8,"24",2,"C","22/02/2012","Branch","New rent",1,"","B"
7556,0,"Non Existing Client","18/04/1956","19/02/2012","NP_Client","University","Widowed",0,5,"25",1,"C","20/02/2012","Sales","Owned",1,"","B"
7667,1,"Non Existing Client","24/02/1962","22/02/2012","NP_Client","University","Married",0,15,"36",1,"C","23/02/2012","Sales","Owned",1,"29/11/2012","B"
1944,0,"Non Existing Client","30/11/1973","14/08/2011","NP_Client","University","Married",0,15,"24",14,"C","15/08/2011","Branch","Owned",1,"","B"
2715,0,"Existing Client","01/01/1981","07/04/2004","P_Client","University","Married",0,4,"122,304",1,"C","07/08/2011","Sales","Owned",1,"","K"
1673,0,"Non Existing Client","03/10/1967","18/07/2011","NP_Client","University","Married",2,15,"30",1,"C","21/07/2011","Sales","Owned",1,"","B"
1941,0,"Non Existing Client","15/07/1978","04/08/2011","NP_Client","Master/PhD","Married",2,4,"45,6",7,"G","11/08/2011","Branch","Old rent",1,"","C"
7736,0,"Existing Client","02/01/1957","24/10/2002","NP_Client","Master/PhD","Married",4,6,"490",20,"P","22/02/2012","Branch","Owned",1,"","E"
957,1,"Non Existing Client","12/06/1969","16/06/2011","NP_Client","University","Married",0,10,"20",1,"C","19/06/2011","Branch","Owned",1,"29/03/2012","B"
9056,0,"Existing Client","30/05/1954","26/03/2012","NP_Client","Master/PhD","Married",4,15,"18",3,"G","01/04/2012","Sales","Owned",1,"","C"
93,0,"Existing Client","28/02/1952","17/05/2009","NP_Client","Master/PhD","Married",3,15,"100",1,"C","23/05/2011","Sales","Owned",1,"","C"
3079,0,"Non Existing Client","29/07/1981","27/08/2011","NP_Client","University","Single",0,25,"18",2,"G","06/09/2011","Sales","Owned",1,"","C"
3303,0,"Non Existing Client","30/09/1987","18/09/2011","NP_Client","University","Single",0,5,"30,6",1,"C","21/09/2011","Branch","Owned",1,"","B"
6288,0,"Non Existing Client","25/02/1978","22/12/2011","NP_Client","University","Married",0,10,"36",3,"C","03/01/2012","Sales","Owned",1,"","B"
2143,0,"Existing Client","09/03/1970","16/06/2011","NP_Client","Master/PhD","Single",0,40,"20",1,"C","23/08/2011","Sales","Owned",1,"","C"
1441,0,"Non Existing Client","06/09/1975","06/07/2011","NP_Client","University","Divorced",0,1,"20",1,"C","07/07/2011","Sales","Owned",1,"","B"
7512,0,"Non Existing Client","05/10/1957","15/02/2012","NP_Client","University","Married",0,1,"36",1,"C","20/02/2012","Sales","Owned",1,"","B"
4420,0,"Non Existing Client","24/04/1963","24/10/2011","NP_Client","University","Married",0,15,"30",1,"C","26/10/2011","Sales","Owned",1,"","B"
6861,0,"Non Existing Client","31/05/1970","26/01/2012","NP_Client","University","Married",3,8,"100",10,"G","29/01/2012","Branch","Owned",1,"","B"
9410,0,"Non Existing Client","03/08/1988","08/04/2012","NP_Client","University","Single",0,10,"36",10,"C","19/04/2012","Sales","Owned",1,"","B"
3813,0,"Existing Client","02/01/1979","18/04/2011","P_Client","University","Married",2,33,"67,04",2,"C","20/10/2011","Branch","Owned",1,"","G"
9235,0,"Non Existing Client","31/10/1978","04/04/2012","NP_Client","University","Married",2,1,"36",1,"C","05/04/2012","Sales","Owned",1,"","B"
362,0,"Non Existing Client","27/03/1959","17/05/2011","NP_Client","University","Divorced",1,12,"18",2,"C","18/05/2011","Sales","Owned",1,"","B"
3490,0,"Non Existing Client","01/03/1989","25/09/2011","NP_Client","University","Single",0,15,"50",1,"C","26/09/2011","Sales","Owned",1,"","B"
7258,0,"Existing Client","13/05/1971","01/02/2012","NP_Client","University","Married",0,10,"36",1,"C","07/02/2012","Sales","Owned",1,"","D"
1509,0,"Non Existing Client","27/04/1960","13/07/2011","NP_Client","University","Married",2,1,"20",1,"C","14/07/2011","Sales","Owned",1,"","B"
4376,0,"Non Existing Client","14/08/1978","17/10/2011","NP_Client","University","Married",2,7,"20",1,"C","21/10/2011","Sales","Owned",1,"","B"
9564,0,"Existing Client","03/08/1983","08/04/2002","NP_Client","University","Single",0,20,"40",5,"G","17/04/2012","Branch","Owned",1,"","B"
7336,0,"Non Existing Client","06/10/1976","07/02/2012","NP_Client","University","Married",2,10,"18",2,"C","08/02/2012","Sales","Owned",1,"","B"
9390,0,"Non Existing Client","22/02/1985","17/04/2012","NP_Client","University","Married",0,1,"36",1,"C","18/04/2012","Sales","Owned",1,"","B"
496,0,"Existing Client","11/02/1975","02/07/2006","NP_Client","Diploma","Married",4,35,"22,32",6,"C","24/05/2011","Branch","Old rent",1,"28/02/2013","H"
8286,0,"Non Existing Client","30/09/1954","05/03/2012","NP_Client","University","Married",2,15,"18",2,"C","06/03/2012","Sales","Owned",1,"","B"
5829,0,"Non Existing Client","02/08/1978","20/12/2011","NP_Client","University","Married",0,15,"30",1,"C","21/12/2011","Sales","Owned",1,"18/07/2012","B"
2251,0,"Non Existing Client","14/05/1980","14/07/2011","NP_Client","University","Married",0,4,"20",1,"C","31/07/2011","Sales","Owned",1,"","B"
7322,0,"Non Existing Client","24/11/1962","07/02/2012","NP_Client","University","Married",0,15,"36",1,"C","08/02/2012","Sales","Owned",1,"","B"
5679,0,"Non Existing Client","18/01/1976","17/11/2011","NP_Client","University","Married",0,15,"24",6,"G","14/12/2011","Branch","Owned",1,"","B"
2319,0,"Non Existing Client","30/04/1981","03/08/2011","NP_Client","University","Married",0,15,"12",1,"G","09/08/2011","Sales","Owned",1,"","C"
3701,0,"Existing Client","10/12/1966","05/04/2009","NP_Client","Master/PhD","Married",2,4,"36",1,"G","05/10/2011","Sales","Owned",1,"","C"
2504,0,"Non Existing Client","14/02/1981","16/08/2011","NP_Client","University","Single",0,30,"18",2,"C","17/08/2011","Sales","Old rent",1,"","B"
2375,0,"Non Existing Client","24/07/1962","08/08/2011","NP_Client","University","Married",0,10,"20",1,"C","09/08/2011","Sales","Owned",1,"","C"
8876,0,"Existing Client","05/07/1982","12/08/2008","NP_Client","University","Single",0,3,"50",4,"C","10/04/2012","Sales","Parents",1,"","B"
1513,0,"Existing Client","04/11/1976","17/07/2011","NP_Client","Secondary or Less","Married",0,7,"26,4",1,"C","31/07/2011","Sales","Owned",1,"","L"
5243,0,"Existing Client","08/02/1955","13/07/2010","NP_Client","University","Married",0,15,"25",1,"C","07/12/2011","Sales","Owned",1,"","B"
6605,0,"Non Existing Client","19/08/1984","12/01/2012","NP_Client","University","Single",0,22,"18",2,"C","14/01/2012","Sales","Owned",2,"26/12/2012","B"
2537,0,"Non Existing Client","10/11/1976","15/08/2011","NP_Client","University","Married",2,5,"36",1,"C","16/08/2011","Sales","Owned",1,"","B"
369,0,"Non Existing Client","23/08/1978","15/05/2011","NP_Client","University","Married",0,10,"18",2,"C","19/05/2011","Sales","Owned",1,"","B"
83,0,"Existing Client","25/03/1972","31/03/2009","NP_Client","Master/PhD","Married",2,15,"18",15,"C","26/05/2011","Branch","Owned",1,"15/01/2012","B"
2688,0,"Non Existing Client","01/02/1962","14/07/2011","NP_Client","University","Married",0,15,"60",1,"C","15/08/2011","Sales","Owned",1,"","B"
7309,0,"Non Existing Client","02/12/1967","06/02/2012","NP_Client","University","Married",0,10,"36",10,"C","07/02/2012","Sales","Owned",1,"","B"
8057,0,"Non Existing Client","24/02/1988","24/01/2012","NP_Client","University","Single",0,23,"60",1,"G","06/02/2012","Branch","Owned",1,"30/05/2013","B"
2880,0,"Existing Client","27/05/1978","07/04/2010","NP_Client","Master/PhD","Single",0,25,"50",2,"G","21/09/2011","Sales","Owned",1,"","C"
4055,0,"Non Existing Client","22/04/1964","12/10/2011","NP_Client","University","Married",2,1,"36",1,"C","13/10/2011","Sales","Owned",1,"","B"
1776,0,"Non Existing Client","11/04/1970","27/07/2011","NP_Client","University","Married",2,30,"36",1,"C","27/07/2011","Sales","Owned",1,"","B"
5997,0,"Existing Client","14/11/1965","13/02/2008","NP_Client","University","Married",2,1,"25",1,"C","18/01/2012","Sales","New rent",1,"","B"
3294,0,"Non Existing Client","09/09/1954","15/09/2011","NP_Client","University","Married",0,15,"30",1,"C","19/09/2011","Branch","Owned",2,"07/07/2012","B"
2380,0,"Non Existing Client","02/11/1957","08/08/2011","NP_Client","University","Married",4,20,"20",1,"C","09/08/2011","Sales","Owned",1,"","B"
7328,0,"Non Existing Client","07/02/1971","07/02/2012","NP_Client","University","Married",0,15,"36",1,"C","08/02/2012","Sales","Owned",1,"","D"
2459,0,"Non Existing Client","16/11/1986","11/08/2011","NP_Client","University","Single",0,12,"18",2,"C","15/08/2011","Sales","Owned",1,"16/05/2013","D"
2179,0,"Non Existing Client","25/02/1968","18/08/2011","NP_Client","University","Married",4,15,"30",1,"C","21/08/2011","Sales","Owned",1,"","B"
7230,0,"Non Existing Client","10/04/1989","29/12/2011","NP_Client","Secondary or Less","Single",0,20,"18",0,"C","31/01/2012","Branch","Parents",1,"","B"
1809,0,"Existing Client","24/01/1954","17/05/2001","NP_Client","Master/PhD","Married",4,12,"36",1,"C","12/07/2011","Sales","Owned",1,"","B"
5786,0,"Non Existing Client","03/11/1949","14/12/2011","NP_Client","Master/PhD","Widowed",0,1,"25",1,"C","15/12/2011","Sales","Owned",1,"06/11/2012","D"
2796,0,"Existing Client","16/07/1973","13/03/2008","NP_Client","Master/PhD","Married",4,9,"18",5,"G","08/09/2011","Sales","Owned",1,"","C"
8712,0,"Non Existing Client","08/01/1961","22/03/2012","NP_Client","University","Married",0,15,"36",1,"C","25/03/2012","Sales","Owned",1,"","B"
1902,0,"Existing Client","01/04/1983","23/01/2008","NP_Client","University","Single",0,27,"28,884",3,"C","07/08/2011","Sales","Owned",1,"","L"
7555,0,"Non Existing Client","08/10/1961","19/02/2012","NP_Client","University","Married",0,1,"25",1,"C","20/02/2012","Sales","Owned",1,"","B"
6447,0,"Non Existing Client","19/04/1973","05/01/2012","NP_Client","University","Married",0,1,"102",2,"C","09/01/2012","Sales","Owned",1,"","D"
1825,0,"Existing Client","20/02/1965","29/11/1992","NP_Client","University","Married",2,1,"36",1,"C","20/07/2011","Sales","Owned",1,"","D"
4739,1,"Existing Client","15/04/1988","27/10/2011","NP_Client","University","Single",0,10,"36",1,"C","15/11/2011","Sales","New rent",1,"28/02/2013","L"
546,0,"Existing Client","03/08/1969","08/04/2008","NP_Client","University","Single",0,30,"36",1,"C","30/05/2011","Sales","Old rent",1,"30/05/2013","B"
1074,0,"Non Existing Client","22/02/1973","21/06/2011","NP_Client","University","Married",4,15,"20",1,"C","26/06/2011","Sales","Owned",1,"","B"
6731,0,"Non Existing Client","07/02/1978","16/01/2012","NP_Client","Master/PhD","Married",1,7,"18",2,"G","19/01/2012","Sales","Owned",1,"20/02/2013","C"
2308,0,"Non Existing Client","18/02/1982","31/07/2011","NP_Client","University","Married",0,15,"30",1,"C","04/08/2011","Sales","Owned",2,"10/02/2013","B"
1276,0,"Existing Client","29/12/1986","25/03/2010","P_Client","University","Married",1,1,"33,636",3,"C","06/07/2011","Branch","Owned",1,"","G"
9567,0,"Non Existing Client","30/10/1957","28/03/2012","NP_Client","University","Married",2,1,"36",1,"C","29/03/2012","Sales","Owned",1,"27/02/2013","B"
8894,0,"Existing Client","13/12/1962","19/03/2009","NP_Client","University","Married",0,10,"36",3,"C","12/04/2012","Sales","Owned",1,"18/04/2013","B"
2745,0,"Existing Client","26/10/1958","30/11/2005","NP_Client","University","Married",0,22,"18",2,"C","19/09/2011","Sales","Owned",1,"","B"
1097,0,"Non Existing Client","28/02/1977","21/06/2011","NP_Client","Master/PhD","Married",1,20,"36",1,"C","27/06/2011","Sales","Owned",1,"30/07/2012","B"
4986,0,"Non Existing Client","06/10/1980","16/11/2011","NP_Client","Master/PhD","Married",2,3,"20",1,"C","17/11/2011","Sales","Owned",1,"","C"
4415,0,"Non Existing Client","10/03/1961","25/10/2011","NP_Client","University","Married",2,18,"180",17,"G","26/10/2011","Branch","Owned",1,"","B"
5698,0,"Non Existing Client","01/01/1978","12/12/2011","NP_Client","University","Married",0,1,"36",1,"C","13/12/2011","Sales","Owned",1,"","B"
8942,0,"Existing Client","26/07/1963","12/05/2010","NP_Client","University","Married",4,1,"36",1,"C","04/04/2012","Sales","Owned",1,"","B"
867,0,"Non Existing Client","31/07/1970","20/06/2011","NP_Client","University","Married",2,15,"30",1,"C","22/06/2011","Sales","Owned",1,"","B"
1997,0,"Existing Client","01/02/1985","11/02/2010","P_Client","University","Single",0,22,"36",2,"C","22/08/2011","Branch","Owned",1,"","B"
1674,0,"Non Existing Client","24/02/1985","14/07/2011","NP_Client","University","Single",0,20,"31,62",1,"C","21/07/2011","Branch","Parents",1,"","K"
3464,0,"Non Existing Client","01/09/1977","22/09/2011","NP_Client","University","Single",0,20,"18",2,"C","25/09/2011","Branch","Owned",1,"09/05/2012","B"
1014,0,"Non Existing Client","12/07/1983","20/06/2011","NP_Client","University","Married",0,7,"36",1,"C","21/06/2011","Sales","Owned",1,"","B"
3225,0,"Non Existing Client","13/07/1974","13/09/2011","NP_Client","University","Married",2,11,"20",1,"C","14/09/2011","Sales","Owned",1,"","B"
3082,1,"Non Existing Client","03/11/1959","04/09/2011","NP_Client","University","Married",3,10,"20",1,"C","06/09/2011","Sales","Owned",1,"","B"
5452,1,"Non Existing Client","27/02/1988","30/11/2011","NP_Client","University","Married",0,25,"18",2,"C","04/12/2011","Sales","Owned",1,"31/07/2012","B"
308,0,"Non Existing Client","02/08/1975","10/05/2011","NP_Client","University","Married",3,15,"84",1,"C","15/05/2011","Sales","Owned",1,"","B"
5167,0,"Existing Client","10/04/1977","16/04/2008","NP_Client","University","Single",0,10,"36",8,"G","13/12/2011","Sales","Owned",1,"","C"
442,1,"Non Existing Client","22/04/1968","12/05/2011","NP_Client","Master/PhD","Married",3,5,"18",1,"C","29/05/2011","Sales","Old rent",1,"28/06/2012","B"
5909,0,"Existing Client","14/07/1981","08/10/1995","NP_Client","University","Single",0,22,"18",2,"C","15/12/2011","Sales","Owned",1,"27/11/2012","B"
7551,0,"Non Existing Client","06/12/1949","16/02/2012","NP_Client","University","Married",3,1,"36",1,"C","19/02/2012","Sales","Owned",1,"","B"
1061,1,"Non Existing Client","11/10/1978","19/06/2011","NP_Client","University","Married",2,2,"20",1,"C","26/06/2011","Sales","Owned",1,"31/05/2012","B"
5975,0,"Existing Client","05/07/1983","12/10/2006","P_Client","University","Single",0,28,"48",5,"G","05/01/2012","Branch","Owned",1,"17/12/2012","B"
6326,0,"Non Existing Client","11/07/1973","19/12/2011","NP_Client","University","Married",0,10,"36",3,"C","03/01/2012","Sales","Owned",1,"","B"
5937,0,"Existing Client","02/07/1955","02/07/2006","NP_Client","University","Married",0,10,"36",3,"C","20/12/2011","Sales","Owned",1,"","B"
5948,0,"Existing Client","09/02/1954","20/12/2004","NP_Client","Master/PhD","Married",2,10,"36",10,"C","11/01/2012","Sales","Owned",1,"","D"
2334,0,"Non Existing Client","15/06/1989","03/08/2011","NP_Client","University","Married",0,15,"30",1,"C","04/08/2011","Branch","Owned",2,"11/06/2012","D"
648,0,"Existing Client","18/05/1966","04/10/2010","NP_Client","University","Married",0,15,"100",1,"C","23/06/2011","Sales","Owned",1,"","B"
4674,0,"Existing Client","28/01/1961","03/10/2011","NP_Client","Master/PhD","Married",2,13,"60",25,"G","15/10/2011","Branch","Owned",1,"","C"
1444,0,"Non Existing Client","01/09/1973","06/07/2011","NP_Client","University","Married",2,3,"20",1,"C","07/07/2011","Sales","Owned",1,"","B"
4127,0,"Non Existing Client","02/09/1969","09/10/2011","NP_Client","University","Married",2,1,"36",1,"C","20/10/2011","Sales","Owned",1,"","B"
8072,0,"Existing Client","05/09/1977","14/02/2012","NP_Client","Master/PhD","Single",0,31,"60",6,"G","28/02/2012","Branch","Parents",1,"","C"
6258,0,"Non Existing Client","21/11/1955","27/12/2011","NP_Client","University","Married",0,15,"60",1,"C","02/01/2012","Sales","Owned",1,"","B"
3420,0,"Non Existing Client","05/08/1971","21/09/2011","NP_Client","University","Married",3,15,"50",10,"C","22/09/2011","Sales","Owned",1,"","B"
3030,0,"Non Existing Client","18/06/1987","24/08/2011","NP_Client","University","Single",0,1,"36",1,"C","25/08/2011","Sales","Owned",1,"","B"
1398,0,"Non Existing Client","30/11/1972","04/07/2011","NP_Client","University","Married",0,13,"18",2,"C","05/07/2011","Sales","Owned",1,"","B"
4131,0,"Non Existing Client","17/02/1962","11/10/2011","NP_Client","University","Married",0,15,"30",1,"C","12/10/2011","Sales","Owned",1,"","D"
6934,0,"Existing Client","14/08/1990","14/09/2005","NP_Client","University","Single",0,22,"30",3,"G","06/02/2012","Sales","Owned",1,"07/02/2013","B"
7224,0,"Non Existing Client","24/12/1960","30/01/2012","NP_Client","University","Divorced",0,1,"36",1,"C","31/01/2012","Sales","Owned",1,"","B"
9196,0,"Non Existing Client","10/12/1966","03/04/2012","NP_Client","University","Married",0,30,"18",2,"C","04/04/2012","Sales","Owned",1,"","B"
6547,0,"Non Existing Client","17/12/1947","10/01/2012","NP_Client","University","Married",0,10,"36",1,"C","18/01/2012","Sales","Owned",2,"29/01/2013","B"
6133,0,"Existing Client","26/07/1972","21/09/2011","NP_Client","University","Married",1,10,"36",10,"C","16/01/2012","Sales","Owned",1,"","D"
7,0,"Existing Client","06/01/1977","05/05/2005","P_Client","University","Single",0,4,"18",2,"C","08/05/2011","Sales","Owned",1,"","D"
2937,0,"Existing Client","06/07/1974","15/12/2010","NP_Client","University","Married",0,20,"18",2,"C","28/09/2011","Sales","Owned",1,"","B"
3573,0,"Existing Client","26/06/1960","16/11/2004","NP_Client","University","Single",0,51,"18",2,"C","12/10/2011","Sales","Owned",1,"","B"
1744,0,"Non Existing Client","25/07/1959","17/07/2011","NP_Client","University","Married",2,15,"30",1,"C","28/07/2011","Sales","Owned",1,"","B"
4288,0,"Non Existing Client","26/11/1970","17/10/2011","NP_Client","University","Married",2,10,"20",1,"C","20/10/2011","Sales","Owned",1,"","B"
5551,1,"Non Existing Client","08/05/1962","24/11/2011","NP_Client","University","Married",2,10,"36",3,"C","06/12/2011","Sales","Owned",1,"30/04/2012","B"
4747,0,"Non Existing Client","02/08/1988","24/10/2011","NP_Client","University","Single",0,10,"50",10,"C","31/10/2011","Sales","Owned",1,"07/05/2013","B"
6949,0,"Existing Client","01/01/1984","06/09/2006","P_Client","University","Married",2,3,"135,48",5,"G","20/02/2012","Branch","Owned",1,"","G"
6803,0,"Non Existing Client","06/05/1957","22/01/2012","NP_Client","University","Married",3,18,"25",1,"C","23/01/2012","Sales","Owned",1,"","B"
5138,0,"Existing Client","21/03/1976","08/05/2006","P_Client","University","Married",0,10,"18",2,"C","07/12/2011","Sales","Owned",1,"","B"
8833,0,"Existing Client","07/10/1957","13/11/2005","NP_Client","University","Married",2,10,"36",10,"C","26/04/2012","Sales","Owned",1,"","B"
8085,0,"Existing Client","01/01/1985","20/02/2012","P_Client","University","Married",0,22,"31,86",1,"C","27/03/2012","Branch","Parents",1,"","G"
248,0,"Non Existing Client","22/06/1961","03/05/2011","NP_Client","Master/PhD","Married",0,15,"18",1,"C","08/05/2011","Sales","Owned",1,"","B"
9156,0,"Non Existing Client","15/04/1956","20/03/2012","NP_Client","University","Married",0,15,"36",1,"G","02/04/2012","Sales","Owned",1,"","C"
8990,0,"Existing Client","08/10/1975","18/10/2011","NP_Client","Master/PhD","Married",0,2,"200",11,"G","29/03/2012","Branch","New rent",1,"","C"
3186,0,"Non Existing Client","09/11/1974","07/09/2011","NP_Client","University","Married",0,20,"20",1,"C","08/09/2011","Sales","Owned",1,"","D"
3116,0,"Non Existing Client","08/09/1953","07/09/2011","NP_Client","Master/PhD","Married",3,25,"200",1,"C","08/09/2011","Sales","Owned",1,"","B"
5335,0,"Non Existing Client","14/03/1964","29/11/2011","NP_Client","University","Married",3,10,"25",1,"C","30/11/2011","Sales","Owned",1,"","D"
2917,0,"Existing Client","03/11/1964","21/09/2010","NP_Client","Diploma","Married",1,15,"10,788",12,"C","08/09/2011","Branch","Owned",2,"22/05/2012","D"
5099,0,"Existing Client","02/09/1954","07/08/2003","NP_Client","University","Married",0,1,"20",1,"C","29/10/2011","Sales","Owned",1,"","B"
5023,0,"Non Existing Client","06/02/1960","21/11/2011","NP_Client","University","Married",3,1,"25",1,"C","29/11/2011","Sales","Owned",1,"24/09/2012","D"
9485,0,"Non Existing Client","30/08/1974","22/04/2012","NP_Client","University","Married",3,9,"18",2,"C","23/04/2012","Sales","Owned",1,"","B"
3059,0,"Non Existing Client","10/06/1984","22/08/2011","NP_Client","University","Married",1,30,"94,092",3,"G","29/08/2011","Branch","Owned",1,"","K"
862,0,"Non Existing Client","22/04/1975","12/06/2011","NP_Client","University","Married",0,14,"20",1,"C","13/06/2011","Sales","Old rent",1,"","B"
3137,0,"Non Existing Client","27/02/1976","11/09/2011","NP_Client","University","Married",3,1,"36",1,"C","12/09/2011","Sales","Owned",1,"","B"
508,0,"Existing Client","01/06/1970","05/09/2005","P_Client","University","Married",2,25,"18",1,"C","31/05/2011","Sales","Owned",1,"11/03/2013","B"
5122,0,"Existing Client","22/10/1973","02/07/2006","P_Client","University","Married",4,16,"41,379",1,"C","27/11/2011","Branch","Owned",1,"","H"
357,0,"Non Existing Client","10/03/1984","17/05/2011","NP_Client","Master/PhD","Single",0,27,"36",1,"C","17/05/2011","Sales","Parents",1,"","B"
3243,0,"Non Existing Client","01/10/1967","14/09/2011","NP_Client","University","Married",0,15,"30",1,"C","15/09/2011","Sales","Owned",1,"","B"
5977,0,"Existing Client","23/11/1984","19/11/2006","NP_Client","University","Single",1,26,"65",5,"G","15/01/2012","Branch","Old rent",1,"","D"
9187,0,"Non Existing Client","11/10/1968","28/03/2012","NP_Client","University","Single",0,10,"36",3,"C","08/04/2012","Sales","Owned",1,"","D"
7759,0,"Existing Client","10/08/1956","02/07/2006","NP_Client","University","Married",2,15,"2000",15,"P","20/02/2012","Branch","Owned",1,"","E"
3309,0,"Non Existing Client","07/03/1949","18/09/2011","NP_Client","University","Widowed",2,20,"50",10,"C","19/09/2011","Sales","Owned",2,"","D"
3584,0,"Existing Client","27/01/1963","30/08/2005","NP_Client","Master/PhD","Married",3,10,"100",10,"G","04/10/2011","Sales","Owned",1,"","C"
8200,1,"Existing Client","15/01/1987","01/03/2012","NP_Client","University","Single",0,24,"42",1,"C","12/03/2012","Branch","Parents",1,"31/10/2012","H"
748,0,"Non Existing Client","08/08/1980","30/05/2011","NP_Client","University","Single",0,15,"30",1,"C","01/06/2011","Sales","Owned",1,"","D"
